,id,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
4260,1113833844334108672,2019/04/04 11:00:57,trueAnthem,OBJUpdate,0,67791,947,[],,,NULL,0,Orlando,False,724,4126,False,Tampa surgical company to add 75 jobs with new Orlando facility
4261,1113833788067463169,2019/04/04 11:00:43,trueAnthem,TBBJnewsroom,0,52668,2827,[],,,NULL,1,"Tampa Bay, Florida",False,1002,3452,True,Fly Bar will land in the Mise en Place building near downtown Tampa
4262,1113833741892423683,2019/04/04 11:00:32,Twitter for Android,tylergilbert4,2,178,516,[],,,NULL,0,,False,1,41978,True,RT @draysbay: Tampa Bay Rays News and Links: IT’S WANDER FRANCO OPENING DAY Y’ALL
4263,1113833658039844865,2019/04/04 11:00:12,SocialNewsDesk,FOX61News,0,137783,761,[],UConnWBB,242785840.0,NULL,4,"Hartford, CT",True,1018,2106,True,@UConnWBB are in the Final Four! UConn faces number one seeded Notre Dame Friday night at 9 p.m. for the right to p…
4264,1113832482456182784,2019/04/04 10:55:32,Twitter for iPhone,dgonly1,18,41,45,[],,,NULL,0,"Naperville, Il ",False,0,14270,False,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
4265,1113832468610785285,2019/04/04 10:55:29,Twitter Web Client,standbyme2018,2,587,695,[],,,NULL,0,,False,5,8210,False,"RT @tomthuang: I'm excited to invite you to a community conversation at @Poynter on May 6. A panel of Tampa Bay arts leaders, moderated by…"
4266,1113831659307012101,2019/04/04 10:52:16,Twitter for iPhone,UptodateonCH,29,213,880,[],,,NULL,0,Run by UpToDateOnCH Team,False,4,5956,False,RT @BWildeGlobal: This team has battlers. Puck winners. And they’re extremely well coached. They took care of every foot of ice tonight. He…
4267,1113831621021577217,2019/04/04 10:52:07,Twitter for iPhone,PaulLandolfi,438,1250,2718,[],,,NULL,0,New England. USA,False,2,3466,False,"RT @MrAndyNgo: Feb 2018 Tampa: Terri Silar said in viral post someone left monkey at her desk w/note: ""You are getting deported back to Afr…"
4268,1113831329332965378,2019/04/04 10:50:57,TweetDeck,Poynter,2,201830,1982,[],,,NULL,0,"St Petersburg, FL",True,9194,7867,False,"RT @tomthuang: I'm excited to invite you to a community conversation at @Poynter on May 6. A panel of Tampa Bay arts leaders, moderated by…"
4269,1113831112705441794,2019/04/04 10:50:05,Twitter for Android,TheHRReview,0,1297,914,"[{'text': 'WFinalFour', 'indices': [84, 95]}]",,,NULL,10,H-town,False,65,803,True,"Good timing. Glad this was announced before I board my flight to Tampa for the 2019 #WFinalFour, @UHCougarMbk's Kel…"
4270,1113831109073219584,2019/04/04 10:50:05,Twitter Web Client,BlankRomeLLP,1,3644,458,"[{'text': 'Women', 'indices': [44, 50]}]",,,NULL,3,International Law Firm,False,180,432,True,"Tomorrow, 4/5: @michgervais @NASC_News 2019 #Women's Summit in Tampa, FL, to present ""Women Empowering Women."" Lear…"
4271,1113830984129159168,2019/04/04 10:49:35,Twitter for iPad,Mightymouth5413,22,3589,2381,[],,,NULL,0,"Florida, USA",False,16,254585,True,RT @Mo_UNIQUE_: Excited to officially announce that we (@TB_Times )have secured a partnership with @TheBeatTampa where I’ll record a weekly…
4272,1113830232081956864,2019/04/04 10:46:35,Twitter for iPhone,0nlyInFlorida,2,45,3,"[{'text': 'onlyinflorida', 'indices': [52, 66]}, {'text': 'Floridaman', 'indices': [67, 78]}, {'text': 'fireman', 'indices': [79, 87]}, {'text': 'Tampa', 'indices': [101, 107]}]",,,NULL,1,"Florida, USA",False,1,5,False,Probably just trying to release a kink in his hose 😂#onlyinflorida #Floridaman #fireman Uniformed #Tampa firefig…
4273,1113830113664221185,2019/04/04 10:46:07,Twitter Web Client,BullsMcGoo,0,396,505,[],,,NULL,6,"Tampa, FL",False,3,30603,True,Motorized scooters finally coming to Tampa. This is amazing news. Catch me cruising from Eddy and Sams to 4 Green Fields
4274,1113829810046947329,2019/04/04 10:44:55,Facebook,BethZurenko,0,26,54,[],,,NULL,0,,False,0,28,False,HCAA Board selects developer for major new office building at Tampa International Airport
4275,1113829787599024128,2019/04/04 10:44:49,Facebook,herc42,0,900,1964,[],,,NULL,0,Boston,False,5,2061,False,"Women’s Final Four preview: Baylor, UConn, Notre Dame, Oregon set to dance in Tampa"
4276,1113828902718324736,2019/04/04 10:41:19,Twitter for iPhone,tbtsoundcheck,1,2629,470,[],,,NULL,0,"Tampa Bay, FL",True,102,23,True,"RT @JayCridlin: Bummer news: @OzzyOsbourne has postponed his 2019 tour, including a June 2 concert at @midfloridaamp, due to ailing health.…"
4277,1113828815128735744,2019/04/04 10:40:58,Twitter for iPhone,d_gieb,2,272,4016,[],,,NULL,0,FLA,False,1,36362,False,"RT @TB_Times: The site is about three miles west of the Ybor location, on 18 acres that City Hall owns near the Hillsborough River."
4278,1113828695188361216,2019/04/04 10:40:29,Twitter for Android,theantiantifa,438,8594,1526,[],,,NULL,0,GOD COUNTRY FAMILY,False,15,20509,False,"RT @MrAndyNgo: Feb 2018 Tampa: Terri Silar said in viral post someone left monkey at her desk w/note: ""You are getting deported back to Afr…"
4279,1113828538048753666,2019/04/04 10:39:52,Twitter for Android,ctryboyleosprtr,4,851,6124,"[{'text': 'Sarasota', 'indices': [122, 131]}]",,,NULL,0,I Do Not Claim To Be Law Enforcement Or A First Responder! I Am A Supporter! :),False,2,26257,False,"RT @SarasotaPD: 2 people have been arrested in connection to an armed robbery that happened at Publix, 3825 S Osprey Ave, #Sarasota, March…"
4280,1113828003824508928,2019/04/04 10:37:44,Twitter Web Client,WFTV,0,205132,2338,"[{'text': 'Tampa', 'indices': [0, 6]}]",,,NULL,0,Orlando,True,1769,2274,True,"#Tampa firefighter tried to solicit sex acts from undercover detective, officials say Story:"
4281,1113827638290845697,2019/04/04 10:36:17,Twitter for iPhone,Usanchez03,3,0,47,[],,,NULL,0,United States,False,1,131,False,RT @10NewsWTSP: Tampa woman still missing in Alabama after a month
4282,1113827267355000832,2019/04/04 10:34:49,Twitter Web Client,TB_Times,22,267077,5652,[],,,NULL,0,"St. Petersburg, Florida",True,2753,11284,True,RT @Mo_UNIQUE_: Excited to officially announce that we (@TB_Times )have secured a partnership with @TheBeatTampa where I’ll record a weekly…
4283,1113827202834096130,2019/04/04 10:34:33,TweetDeck,KWKTFOX44,1,3641,1782,"[{'text': 'SicEm', 'indices': [85, 91]}, {'text': 'ChasingAChampionship', 'indices': [92, 113]}]",,,NULL,0,"Waco, TX",True,161,6682,False,"RT @KWKTFOX44: Lady Bears start the day with warm ups, trick shots, and high honors. #SicEm #ChasingAChampionship Thanks to @Champions_Sal…"
4284,1113826773698076673,2019/04/04 10:32:51,Twitter Web App,zasportsshow,0,9,37,[],,,NULL,0,"Nebraska, USA",False,0,567,False,┻┳|. Psst....Rays.... ┳┻| _ ┻┳| •.•) Omaha has a 8 yr old ┳┻|⊂ﾉ Stadium that can expand ┻┳|. to 3…
4285,1113826694748692481,2019/04/04 10:32:32,SocialNewsDesk,KWKTFOX44,1,3641,1782,"[{'text': 'SicEm', 'indices': [70, 76]}, {'text': 'ChasingAChampionship', 'indices': [77, 98]}]",,,NULL,0,"Waco, TX",True,161,6682,False,"Lady Bears start the day with warm ups, trick shots, and high honors. #SicEm #ChasingAChampionship Thanks to…"
4286,1113826306083512320,2019/04/04 10:30:59,Facebook,MrsOrlando,0,1487,690,[],,,NULL,1,"Orlando, Florida",False,35,198,False,"‼️BREAKING NEWS‼️ Opening Friday 19, April at Busch Gardens Tampa Bay is Florida’s tallest launch coaster, with an…"
4287,1113826270259884034,2019/04/04 10:30:51,Twitter for iPhone,JayCridlin,1,1760,474,[],,,NULL,1,"St. Petersburg, Florida",True,63,0,False,"Bummer news: @OzzyOsbourne has postponed his 2019 tour, including a June 2 concert at @midfloridaamp, due to ailing…"
4288,1113826058229383169,2019/04/04 10:30:00,SocialNewsDesk,TB_Times,2,267077,5652,[],,,NULL,4,"St. Petersburg, Florida",True,2753,11284,True,"The site is about three miles west of the Ybor location, on 18 acres that City Hall owns near the Hillsborough Rive…"
4289,1113826056316887041,2019/04/04 10:30:00,TweetDeck,cl_tampabay,0,65813,3029,[],,,NULL,2,"Tampa Bay, FL",True,752,4171,True,Rapper Nelly will perform at Tampa Bay Margarita Fest
4290,1113826055729467399,2019/04/04 10:30:00,TweetDeck,tomthuang,2,4766,2525,[],,,NULL,2,"Dallas, TX",True,291,3669,False,"I'm excited to invite you to a community conversation at @Poynter on May 6. A panel of Tampa Bay arts leaders, mode…"
4291,1113825716435652610,2019/04/04 10:28:39,Twitter Web Client,PLKDC,0,1182,1801,[],,,NULL,6,"Foggy Bottom, DC",False,42,5903,True,"This is a terrible location for a baseball stadium. There is no infrastructure. Not walkable to anything, no good t…"
4292,1113824199645257729,2019/04/04 10:22:37,Twitter for Android,NDDrumline,4,1625,279,"[{'text': 'WFFTampaBay', 'indices': [119, 131]}]",,,NULL,0,"Notre Dame, IN",False,31,2226,True,"RT @RHiggins_TBSC: Huge thanks to @OregonBand, @OregonCheer, @NotreDameBand &amp; @NDCheerTeam for giving back to 2019 #WFFTampaBay! (via @wfla…"
4293,1113823953364164608,2019/04/04 10:21:38,Twitter for Android,ChrismPrism,8,302,255,[],,,NULL,0,"Tampa Bay, Florida",False,24,35082,False,"RT @FlyTPA: Exciting news! Today, we officially inked a deal with a developer to construct a new 9-story office building – the first commer…"
4294,1113823873366200321,2019/04/04 10:21:19,Twitter for Android,nickandbeth,4,257,727,"[{'text': 'WFFTampaBay', 'indices': [119, 131]}]",,,NULL,0,"Fishers, IN",False,1,58577,True,"RT @RHiggins_TBSC: Huge thanks to @OregonBand, @OregonCheer, @NotreDameBand &amp; @NDCheerTeam for giving back to 2019 #WFFTampaBay! (via @wfla…"
4295,1113823272024662017,2019/04/04 10:18:56,Facebook,legionbirdman,0,2537,2761,[],,,NULL,0,Cleveland OH,False,67,1126,True,Remember the Tampa: Coast Guard awarding Purple Hearts to crew's descendants
4296,1113822486301265925,2019/04/04 10:15:49,Twitter for iPhone,Park_Journey,1,3008,1052,[],,,NULL,15,The Multiverse,False,76,36555,True,Tigris at @BuschGardens is set to open April 19th. Check out all of the details of the rides opening and how you ca…
4297,1113822290888790017,2019/04/04 10:15:02,SocialNewsDesk,evarin_AAN,0,546,405,[],,,NULL,0,"Aberdeen, SD",False,42,548,True,"How did a native of Tampa, Fla., make her way to Aberdeen? Get to know our new consumer and enterprise reporter…"
4298,1113822290364567552,2019/04/04 10:15:02,SocialNewsDesk,AberdeenNews,0,5612,124,[],,,NULL,0,"Aberdeen, SD",False,160,115,True,"How does a native of Tampa, Fla., make her way to Aberdeen? Get to know our new consumer and enterprise reporter…"
4299,1113821249686450176,2019/04/04 10:10:54,Twitter for iPhone,BriaAYoung,15,639,500,[],,,NULL,0,Philly.,False,0,623,False,"RT @RedFlashWBB: Kovatch and Zezza to pursue professional playing opportunities. The former team captains head to Tampa, Florida this week…"
4300,1113821149878603776,2019/04/04 10:10:30,Twitter for iPhone,CeaJanet,5,1014,1633,[],,,NULL,0,"Hillsboro, OR",False,6,261259,False,"RT @MonieTalks_1: Nine days after he shot teen in Tampa, Hillsborough deputy has yet to speak to investigators"
4301,1113820633153056768,2019/04/04 10:08:27,Tweetbot for iΟS,miklb,1,897,1269,[],,,NULL,0,"Tampa, FL",False,123,6373,True,"RT @EvanDonovan: TAMPA MAYOR RUNOFF: @StrazForMayor claims Tampa's ""70% reduction in crime"" under @JaneforTampa is inflated. He's right --…"
4302,1113820537430597637,2019/04/04 10:08:04,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News What Happened in Green Bay - Bleacher Report NFL
4303,1113820406454996992,2019/04/04 10:07:33,dlvr.it,llc_mortgage,1,8,47,[],,,NULL,0,"Rapid City, SD",False,0,33,False,RT @llc_mortgage: Wrestler Chris Jericho Scores $3.2M Lakefront Estate Outside Tampa
4304,1113820309843578882,2019/04/04 10:07:10,IFTTT,bjfeldkamp,0,13,23,[],,,NULL,0,,False,0,26,False,RT @thetournament: RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center a…
4305,1113820307721269248,2019/04/04 10:07:09,IFTTT,bjfeldkamp,0,13,23,[],,,NULL,0,,False,0,26,False,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star…
4306,1113820267749335042,2019/04/04 10:07:00,TweetDeck,CDWCareers,0,1751,507,"[{'text': 'Tampa', 'indices': [4, 10]}]",,,NULL,0,"Lincolnshire, IL",False,109,1272,False,Our #Tampa office was named a Best Places to Work honoree by @TBBJnewsroom! Check out this article to see what make…
4307,1113819609877098496,2019/04/04 10:04:23,Instagram,natigueto,0,497,797,[],,,NULL,0,"Tampa, FL",False,1,10406,True,BIG NEWS: I'm officially booked for my first show as an artist!! Come out and see me perform at the Orpheum in Tamp…
4308,1113819400870744068,2019/04/04 10:03:33,Twitter Web Client,HTLLfirm,0,72,112,[],,,NULL,0,"Port St Lucie, FL",False,19,6,False,Please be extra cautious with your pets when they’re outside. The poisonous Bufo toad used to be seen only in South…
4309,1113819306603708416,2019/04/04 10:03:11,Twitter Web Client,DDJlawfirm,0,98,186,[],,,NULL,0,"Tampa, FL",False,18,86,True,Please be extra cautious with your pets when they’re outside. The poisonous Bufo toad used to be seen only in South…
4310,1113819213045686272,2019/04/04 10:02:48,Twitter Web Client,TheNaturalVet,0,3333,2539,[],,,NULL,0,"Tennessee, USA",False,96,1074,False,Bufo toad kills another Florida dog as poisonous invader leaps north -
4311,1113818507563737089,2019/04/04 10:00:00,SocialNewsDesk,thingstodotampa,0,17753,588,[],,,NULL,1,"Tampa Bay, Florida",True,289,257,True,"The night of music, food and cocktails will be held at Congregation Schaari Zedek on April 7."
4312,1113818320795521024,2019/04/04 09:59:16,Twitter for iPhone,YungPipes,31,810,951,[],,,NULL,0," #⃣🌴ampa™,  FL ",False,7,14993,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4313,1113818300973240323,2019/04/04 09:59:11,Twitter Web Client,EvanDonovan,1,1542,2166,[],,,NULL,0,"Tampa, FL",False,52,7895,True,"TAMPA MAYOR RUNOFF: @StrazForMayor claims Tampa's ""70% reduction in crime"" under @JaneforTampa is inflated. He's r…"
4314,1113817546703167493,2019/04/04 09:56:11,Twitter for Android,tuxedotenurer79,31,222,936,[],,,NULL,0,"South Carolina, USA",False,4,72852,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4315,1113817536079044609,2019/04/04 09:56:08,Twitter Web Client,abc27,0,28585,2608,[],,,NULL,0,"Tallahassee, FL",True,568,1401,True,Investigators say a Florida firefighter was arrested while trying to solicit sex acts from an undercover detective…
4316,1113817213633531904,2019/04/04 09:54:52,Twitter for Android,Venyadosae,18,132,218,[],,,NULL,0,NJ,False,6,15242,True,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
4317,1113816852466143232,2019/04/04 09:53:26,SocialReport.com,homes4income,0,10059,10667,[],,,NULL,0,Tampa FL,False,238,347,False,"Not a bad replacement location at all.... Fly Bar will re-open at the apex of the Grand Central block, facing Snow…"
4318,1113816830710308864,2019/04/04 09:53:20,SocialReport.com,RafiCastro,0,544,804,[],,,NULL,0,"Tampa, FL",False,36,6,True,"Not a bad replacement location at all.... Fly Bar will re-open at the apex of the Grand Central block, facing Snow…"
4319,1113816825362616320,2019/04/04 09:53:19,SocialReport.com,RaymondBasden,0,205,439,[],,,NULL,0,Tampa,False,0,67,True,"Not a bad replacement location at all.... Fly Bar will re-open at the apex of the Grand Central block, facing Snow…"
4320,1113816797688549379,2019/04/04 09:53:12,Twitter Web Client,USIAHT1,0,501,2324,"[{'text': 'usiaht', 'indices': [71, 78]}, {'text': 'endhumantrafficking', 'indices': [79, 99]}]",,,NULL,0,"Tampa, FL",False,4,40,False,"Tampa firefighter among men arrested for soliciting sex, officials say #usiaht #endhumantrafficking"
4321,1113816142534017024,2019/04/04 09:50:36,trueAnthem,10NewsWTSP,0,157195,12789,[],,,NULL,1,Tampa Florida,True,1674,8142,True,"Tampa man can't grow his own medical marijuana, court rules"
4322,1113816009683632130,2019/04/04 09:50:05,SocialNewsDesk,KCENNews,0,43739,773,[],,,NULL,0,Central Texas,True,506,1661,True,Together to Tampa: The KCEN News team takes over sunny Florida
4323,1113815650252804098,2019/04/04 09:48:39,Hootsuite Inc.,FloridaPodcast,0,1955,632,[],,,NULL,1,"Tampa, FL",False,9,2065,True,"We LOVE new Florida attraction news, especially when it's a roller coaster! The new roller coaster at Busch Garden…"
4324,1113815216851124224,2019/04/04 09:46:56,Facebook,K9_Conditioning,0,49,79,[],,,NULL,0,,False,0,1,False,Keep your dogs away from the toads!
4325,1113815162916487168,2019/04/04 09:46:43,Twitter for Android,SeaWorld_News,2,481,91,"[{'text': 'TakeonTigris', 'indices': [36, 49]}]",,,NULL,0,"San Diego, CA",False,2,22209,False,RT @BehindThrills: Are you ready to #TakeonTigris? The newest coaster at Busch Gardens Tampa Bay opens April 19th!
4326,1113814997208064001,2019/04/04 09:46:03,Twitter Web Client,RomancingNope,5,1393,429,[],,,NULL,0,"Austin, TX",False,16,57060,False,"RT @MonieTalks_1: Nine days after he shot teen in Tampa, Hillsborough deputy has yet to speak to investigators"
4327,1113814655934316545,2019/04/04 09:44:42,Twitter Web Client,timothywjohnson,18,3697,1001,[],,,NULL,0,"Wisconsin, USA",False,96,9553,True,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
4328,1113814483154214912,2019/04/04 09:44:01,Twitter for Android,MamaRedfield,18,8467,3277,[],,,NULL,0,,False,127,39740,True,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
4329,1113812495930621952,2019/04/04 09:36:07,Facebook,PawzitiveFx,0,310,621,[],,,NULL,0,"Winter Haven, FL",False,23,50,True,**BEWARE** of the Bufo Toad!
4330,1113812483234586625,2019/04/04 09:36:04,Hootsuite Inc.,FlyTPA,8,37109,1936,[],,,NULL,30,"Tampa, Florida",True,620,13080,True,"Exciting news! Today, we officially inked a deal with a developer to construct a new 9-story office building – the…"
4331,1113812423956488192,2019/04/04 09:35:50,Facebook,Bailey_Beagle,0,978,1108,[],,,NULL,0,"Winter Haven, FL",False,22,439,True,**BEWARE** of the Bufo Toad!
4332,1113811425707745280,2019/04/04 09:31:52,Twitter for Android,titan_12man_up,9,29,157,[],,,NULL,0,,False,0,27838,False,"RT @jwyattsports: ”The guy catches every pass, and his routes are unbelievable. This dude shows strength, he makes plays. Even though he w…"
4333,1113811066033778690,2019/04/04 09:30:26,Hootsuite Inc.,FlyTPA,1,37109,1936,[],,,NULL,8,"Tampa, Florida",True,620,13080,True,Heading back home from Spring Break? Remember to arrive two hours before your flight as we are expecting heavy traf…
4334,1113811062183399424,2019/04/04 09:30:25,Twitter for iPhone,CandiceWTSP,1,1999,1258,"[{'text': 'TrafficAlert', 'indices': [19, 32]}, {'text': 'Tampa', 'indices': [92, 98]}]",,,NULL,0,"Tampa, FL",True,98,6875,False,RT @sarahbrosario: #TrafficAlert New safety measures are in place in the University Area of #Tampa thanks to continued efforts from @HCSOSh…
4335,1113810872210743296,2019/04/04 09:29:40,Twitter for Android,baygui,0,1093,1122,[],,,NULL,0,"Tampa, Florida",False,288,7566,False,"Florida man accused of stealing rental car, leading Tampa airport police on chase - WFLA"
4336,1113808943489404929,2019/04/04 09:22:00,TweetDeck,SeanWFTS,1,517,69,[],,,NULL,0,"Tampa, FL",True,50,36,True,.@PinellasCoNews transportation leaders holding public hearing tonight to discuss re-purposing part of 34th Street.…
4337,1113808927643377665,2019/04/04 09:21:56,Twitter Web Client,sarahbrosario,1,4517,2270,"[{'text': 'TrafficAlert', 'indices': [0, 13]}, {'text': 'Tampa', 'indices': [73, 79]}]",,,NULL,1,"Tampa, FL",True,117,2180,True,#TrafficAlert New safety measures are in place in the University Area of #Tampa thanks to continued efforts from…
4338,1113808794922909696,2019/04/04 09:21:24,Twitter Web Client,SarahWTSP,0,128,69,"[{'text': 'TrafficAlert', 'indices': [0, 13]}, {'text': 'Tampa', 'indices': [73, 79]}]",,,NULL,0,"Tampa, FL",True,5,48,True,#TrafficAlert New safety measures are in place in the University Area of #Tampa thanks to continued efforts from…
4339,1113808536780328960,2019/04/04 09:20:23,Twitter Web Client,codonnell_Times,0,1789,654,[],,,NULL,0,Tampa Bay,False,100,1042,True,Another possible Rays ballpark pitched to Tampa for city owned site is deemed a nonstarter by @BobBuckhorn. Develop…
4340,1113808190637002752,2019/04/04 09:19:00,Facebook,liltilgerlil,1,9389,9365,[],,,NULL,1,"Annapolis, MD",False,9,194056,True,"Deputies: Pinellas Man, 45, Arranged to Meet Teen for Sex"
4341,1113807871056199680,2019/04/04 09:17:44,Twitter for Android,LLPavorsky,31,2319,2123,[],,,NULL,0,,False,47,10427,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4342,1113806692301647872,2019/04/04 09:13:03,IFTTT,bradentonherald,0,39461,1601,[],,,NULL,0,"Bradenton, Florida",True,501,361,True,"Bradenton woman, Tampa man arrested after elderly woman was robbed at Publix, cops say"
4343,1113806300553650176,2019/04/04 09:11:30,Twitter Web Client,FanTbt,31,0,1,[],,,NULL,0,,False,0,57,False,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4344,1113806284023902208,2019/04/04 09:11:26,Twitter Web Client,MackFeldman,0,93,429,[],,,NULL,0,"St Petersburg, FL",False,10,7044,False,Viewpoints: Dare to be excellent in downtown Tampa design choices via @tbbjnewsroom
4345,1113806012694142978,2019/04/04 09:10:21,Twitter for iPhone,newballpark,1,4472,1891,[],,,NULL,0,Heart: PHX. Soul: SJC/SFO/OAK.,False,261,22183,True,"RT @TBBaseballMkt: This ranks with the Oldsmar site as a bad, bad idea. Congestion would be preposterous."
4346,1113805438129070080,2019/04/04 09:08:04,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Billboard Music Awards 2019 Nominees: See Photos - Billboard
4347,1113805421440061442,2019/04/04 09:08:00,Twitter for iPhone,TheHoopCities,31,1071,1319,[],,,NULL,0,In the gym,False,6,1693,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4348,1113805302523101184,2019/04/04 09:07:32,Twitter for iPhone,420liberate,0,431,561,[],,,NULL,0,National,False,6,78,True,Lawmakers push for limits on medical pot potency - Story | FOX 13 Tampa Bay
4349,1113805096121450496,2019/04/04 09:06:43,trueAnthem,10NewsWTSP,0,157195,12789,[],,,NULL,0,Tampa Florida,True,1674,8142,True,More safety changes coming to Tampa’s University area
4350,1113804736099176449,2019/04/04 09:05:17,Twitter Web Client,Josh_brown31,31,688,785,[],,,NULL,0,"Charlotte, NC",False,16,5597,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4351,1113804720274137089,2019/04/04 09:05:13,Facebook,DougRamsey16,0,491,841,[],,,NULL,0,"Orange Park, FL",False,12,5386,True,"New Rays ballpark site pitched to Tampa, Hillsborough officials"
4352,1113804707686952961,2019/04/04 09:05:10,Twitter for Android,FredKingReport,1,33,57,"[{'text': 'Tampa', 'indices': [61, 67]}, {'text': 'RaysUp', 'indices': [93, 100]}, {'text': 'BubbaArmy', 'indices': [101, 111]}]",,,NULL,0,"Burying the BONE in Tampa, FL",False,0,385,False,"RT @TheBubbaArmy: New @RaysBaseball ballpark site pitched to #Tampa, Hillsborough officials. #RaysUp #BubbaArmy"
4353,1113804669388840961,2019/04/04 09:05:01,Buffer,SuncoastCSL,0,89,134,[],,,NULL,0,"305 S. Hyde Park Ave., Tampa",False,0,585,True,The latest edition of our e-newsletter is out and ready for your reading pleasure. Take a look inside for the lates…
4354,1113804270502125568,2019/04/04 09:03:26,Twitter for iPhone,imrachelcoyne,18,1202,2528,[],,,NULL,0,Minnesota,False,39,37335,True,"RT @NewtownAction: In the Tampa Bay area, more than one in five murder victims were killed in domestic violence incidents from 2013 to 2017…"
4355,1113803548049805312,2019/04/04 09:00:33,dlvr.it,GreaterTampaBay,0,267,13,[],,,NULL,0,"Florida, USA",False,2,0,False,Preliminary Report: Ethiopia Crew Followed Boeing Procedures
4356,1113803363718770688,2019/04/04 08:59:50,TweetDeck,MattBates23,31,215,559,[],,,NULL,0,,False,1,48,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4357,1113802698560815105,2019/04/04 08:57:11,Twitter Web Client,TheBubbaArmy,1,119159,951,"[{'text': 'Tampa', 'indices': [43, 49]}, {'text': 'RaysUp', 'indices': [75, 82]}, {'text': 'BubbaArmy', 'indices': [83, 93]}]",,,NULL,2,"Tampa, FL",False,1429,1021,True,"New @RaysBaseball ballpark site pitched to #Tampa, Hillsborough officials. #RaysUp #BubbaArmy"
4358,1113802697734594561,2019/04/04 08:57:11,Twitter for Android,Charge_Nation,31,967,370,[],,,NULL,0,"Canton, OH",False,7,22766,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4359,1113802649193857024,2019/04/04 08:56:59,Twitter for iPhone,NabholzTony,31,41,201,[],,,NULL,0,,False,0,39,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4360,1113802381073047552,2019/04/04 08:55:55,Twitter for iPhone,BIMBOxSLICE,31,1771,1756,[],,,NULL,0,"Tampa, FL/Birmingham in spirit",False,8,152242,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4361,1113801743870169088,2019/04/04 08:53:23,Twitter for iPhone,20_tampa,31,53,37,[],,,NULL,0,"Tampa, FL",False,0,102,False,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
4362,1113801681047883781,2019/04/04 08:53:08,Twitter Web Client,amberserickson,4,892,2054,"[{'text': 'Sarasota', 'indices': [122, 131]}]",,,NULL,0,sarasota,False,29,15338,True,"RT @SarasotaPD: 2 people have been arrested in connection to an armed robbery that happened at Publix, 3825 S Osprey Ave, #Sarasota, March…"
4363,1113801518178811904,2019/04/04 08:52:30,SocialNewsDesk,BN9,0,372246,333,[],,,NULL,2,Tampa Bay area,True,1745,1154,True,The pilots of a doomed Ethiopian Airlines jet followed all of Boeing's recommended procedures when the plane starte…
4364,1113801506355056642,2019/04/04 08:52:27,Twitter Web Client,USA4513,31,1,33,[],,,NULL,0,"Orlando, FL",False,0,131,False,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
